Id,Category
cifar100/img/test/pear_s_001406.png,seal
cifar100/img/test/baby_s_000125.png,baby
cifar100/img/test/halibut_s_000725.png,palm_tree
cifar100/img/test/adriatic_sea_s_000963.png,sea
cifar100/img/test/quercus_falcata_s_000284.png,oak_tree
cifar100/img/test/leopard_s_000307.png,leopard
cifar100/img/test/exocet_s_000376.png,dolphin
cifar100/img/test/garden_snail_s_000845.png,shrew
cifar100/img/test/african_crocodile_s_000958.png,crocodile
cifar100/img/test/camel_s_001703.png,streetcar
cifar100/img/test/lapin_s_002009.png,raccoon
cifar100/img/test/ladybug_s_000652.png,crab
cifar100/img/test/girl_s_000680.png,woman
cifar100/img/test/lion_s_002289.png,boy
cifar100/img/test/sunflower_s_000716.png,sweet_pepper
cifar100/img/test/hedgehog_s_000850.png,porcupine
cifar100/img/test/tulip_s_000383.png,orchid
cifar100/img/test/raccoon_s_001636.png,motorcycle
cifar100/img/test/freight_train_s_000009.png,turtle
cifar100/img/test/stingray_s_000143.png,can
cifar100/img/test/trout_s_001398.png,trout
cifar100/img/test/flounder_s_001615.png,rabbit
cifar100/img/test/plaice_s_000273.png,flatfish
cifar100/img/test/sunflower_s_001554.png,sunflower
cifar100/img/test/fishbowl_s_001084.png,bowl
cifar100/img/test/snail_s_000947.png,snail
cifar100/img/test/clock_s_000702.png,apple
cifar100/img/test/adriatic_sea_s_002039.png,sea
cifar100/img/test/hognose_snake_s_001251.png,snake
cifar100/img/test/orchid_s_000153.png,orchid
cifar100/img/test/carpenter_bee_s_000014.png,beetle
cifar100/img/test/ornithischian_s_000329.png,dinosaur
cifar100/img/test/dozer_s_001228.png,tractor
cifar100/img/test/hognose_snake_s_000154.png,snake
cifar100/img/test/wood_s_002304.png,table
cifar100/img/test/male_child_s_000584.png,rabbit
cifar100/img/test/eagle_ray_s_000146.png,shark
cifar100/img/test/alarm_clock_s_000069.png,train
cifar100/img/test/caterpillar_s_000686.png,spider
cifar100/img/test/crocodile_s_002336.png,beaver
cifar100/img/test/chimp_s_000642.png,chimpanzee
cifar100/img/test/school_bus_s_000727.png,bus
cifar100/img/test/chimpanzee_s_000204.png,rabbit
cifar100/img/test/field_mouse_s_000251.png,cattle
cifar100/img/test/manual2-skunk03.png,beetle
cifar100/img/test/house_s_001092.png,road
cifar100/img/test/tomboy_s_000708.png,girl
cifar100/img/test/stone_crab_s_000874.png,spider
cifar100/img/test/bell_pepper_s_001278.png,aquarium_fish
cifar100/img/test/maple_s_001869.png,maple_tree
cifar100/img/test/rorqual_s_000354.png,telephone
cifar100/img/test/panthera_leo_s_000817.png,lion
cifar100/img/test/research_rocket_s_001220.png,rocket
cifar100/img/test/skyscraper_s_001520.png,skyscraper
cifar100/img/test/castle_s_000360.png,bridge
cifar100/img/test/pear_s_001257.png,apple
cifar100/img/test/pine_tree_s_000818.png,pine_tree
cifar100/img/test/sofa_s_000683.png,couch
cifar100/img/test/reclining_chair_s_000160.png,chair
cifar100/img/test/crocodile_s_001502.png,crocodile
cifar100/img/test/eating_apple_s_001302.png,baby
cifar100/img/test/ketchup_bottle_s_000243.png,bottle
cifar100/img/test/adriatic_s_001809.png,sea
cifar100/img/test/velocipede_s_001744.png,motorcycle
cifar100/img/test/lion_s_001290.png,lion
cifar100/img/test/pear_s_001281.png,pear
cifar100/img/test/palm_tree_s_000823.png,palm_tree
cifar100/img/test/armoured_combat_vehicle_s_000691.png,tank
cifar100/img/test/bowl_s_000176.png,couch
cifar100/img/test/cattle_s_002291.png,lawn_mower
cifar100/img/test/tulip_s_001881.png,rose
cifar100/img/test/forest_s_001027.png,streetcar
cifar100/img/test/wing_chair_s_000342.png,table
cifar100/img/test/chimpanzee_s_001984.png,chimpanzee
cifar100/img/test/harvest_mouse_s_001234.png,squirrel
cifar100/img/test/rose_s_000160.png,aquarium_fish
cifar100/img/test/cain_s_000454.png,boy
cifar100/img/test/male_child_s_000373.png,lamp
cifar100/img/test/soda_can_s_000750.png,can
cifar100/img/test/cichlid_s_000424.png,streetcar
cifar100/img/test/sorex_araneus_s_000138.png,woman
cifar100/img/test/woods_s_000374.png,bear
cifar100/img/test/sea_trout_s_000474.png,trout
cifar100/img/test/serengeti_s_000599.png,plain
cifar100/img/test/possum_s_001358.png,bear
cifar100/img/test/quercus_robur_s_000149.png,maple_tree
cifar100/img/test/cirrostratus_s_000556.png,cloud
cifar100/img/test/castor_canadensis_s_001395.png,porcupine
cifar100/img/test/male_child_s_001121.png,man
cifar100/img/test/quercus_cerris_s_000351.png,oak_tree
cifar100/img/test/boardinghouse_s_000024.png,seal
cifar100/img/test/roach_s_001120.png,seal
cifar100/img/test/rorqual_s_001307.png,dolphin
cifar100/img/test/sofa_s_000781.png,pickup_truck
cifar100/img/test/computer_keyboard_s_001507.png,clock
cifar100/img/test/mushroom_s_002495.png,shrew
cifar100/img/test/pickup_truck_s_000205.png,pickup_truck
cifar100/img/test/pickup_truck_s_001896.png,rose
cifar100/img/test/garden_snail_s_000128.png,castle
cifar100/img/test/tussock_caterpillar_s_000265.png,wolf
cifar100/img/test/pine_tree_s_002040.png,road
cifar100/img/test/lobster_s_001268.png,lobster
cifar100/img/test/raccoon_s_000589.png,wolf
cifar100/img/test/pickup_truck_s_001184.png,pickup_truck
cifar100/img/test/armchair_s_000439.png,bed
cifar100/img/test/cockroach_s_001558.png,cockroach
cifar100/img/test/castor_canadensis_s_001249.png,leopard
cifar100/img/test/golden_hamster_s_000328.png,hamster
cifar100/img/test/bike_s_000643.png,rabbit
cifar100/img/test/television_s_003061.png,rocket
cifar100/img/test/bowl_s_001057.png,bowl
cifar100/img/test/atlantic_bottlenose_dolphin_s_000061.png,possum
cifar100/img/test/maple_s_001576.png,palm_tree
cifar100/img/test/orchid_s_001268.png,orchid
cifar100/img/test/nemertean_s_000203.png,seal
cifar100/img/test/verpa_s_000547.png,mushroom
cifar100/img/test/sweet_pepper_s_000751.png,tulip
cifar100/img/test/bottle_s_001387.png,otter
cifar100/img/test/house_s_000438.png,lobster
cifar100/img/test/beaver_s_000115.png,snail
cifar100/img/test/bell_pepper_s_001198.png,rabbit
cifar100/img/test/whale_s_000277.png,whale
cifar100/img/test/bell_pepper_s_001373.png,pear
cifar100/img/test/flounder_s_000557.png,lobster
cifar100/img/test/mako_shark_s_000236.png,shark
cifar100/img/test/tussock_caterpillar_s_000048.png,caterpillar
cifar100/img/test/lamp_s_000541.png,lamp
cifar100/img/test/computer_keyboard_s_002098.png,cup
cifar100/img/test/possum_s_001939.png,camel
cifar100/img/test/alarm_clock_s_000602.png,clock
cifar100/img/test/squirrel_s_001386.png,bee
cifar100/img/test/cup_s_001512.png,can
cifar100/img/test/chalice_s_001500.png,kangaroo
cifar100/img/test/candle_s_000129.png,man
cifar100/img/test/bowhead_s_001282.png,whale
cifar100/img/test/black_woman_s_001318.png,lobster
cifar100/img/test/sweet_pepper_s_000127.png,rose
cifar100/img/test/lift_bridge_s_000845.png,bridge
cifar100/img/test/oriental_cockroach_s_001403.png,beetle
cifar100/img/test/american_lobster_s_000004.png,poppy
cifar100/img/test/school_bus_s_000342.png,sunflower
cifar100/img/test/wardrobe_s_002161.png,wardrobe
cifar100/img/test/cockroach_s_000418.png,cockroach
cifar100/img/test/pickup_s_002154.png,lizard
cifar100/img/test/hedgehog_s_000469.png,porcupine
cifar100/img/test/beetle_s_000665.png,beetle
cifar100/img/test/television_system_s_001638.png,television
cifar100/img/test/honeybee_s_002107.png,fox
cifar100/img/test/colubrid_s_000240.png,snake
cifar100/img/test/divided_highway_s_000270.png,road
cifar100/img/test/serengeti_s_002710.png,plain
cifar100/img/test/honeybee_s_000879.png,bee
cifar100/img/test/cirrocumulus_s_000013.png,cloud
cifar100/img/test/gecko_s_001456.png,chair
cifar100/img/test/elephant_s_002558.png,cattle
cifar100/img/test/squirrel_s_002206.png,butterfly
cifar100/img/test/sea_turtle_s_002520.png,telephone
cifar100/img/test/mako_s_000240.png,rocket
cifar100/img/test/white_woman_s_000003.png,girl
cifar100/img/test/mountain_s_000171.png,road
cifar100/img/test/train_s_002154.png,tractor
cifar100/img/test/gray_wolf_s_001547.png,wolf
cifar100/img/test/true_pine_s_000166.png,bicycle
cifar100/img/test/infant_s_000543.png,pear
cifar100/img/test/eagle_ray_s_000060.png,dolphin
cifar100/img/test/milk_can_s_000325.png,can
cifar100/img/test/streetcar_s_000124.png,streetcar
cifar100/img/test/wardrobe_s_001116.png,television
cifar100/img/test/nile_crocodile_s_000003.png,road
cifar100/img/test/world_trade_center_s_000085.png,cloud
cifar100/img/test/helix_pomatia_s_000448.png,snail
cifar100/img/test/drawbridge_s_002575.png,bridge
cifar100/img/test/caterpillar_s_001370.png,dolphin
cifar100/img/test/eating_apple_s_000297.png,apple
cifar100/img/test/skyscraper_s_001259.png,castle
cifar100/img/test/argiope_aurantia_s_000254.png,seal
cifar100/img/test/adriatic_sea_s_000546.png,sea
cifar100/img/test/bulldozer_s_001971.png,castle
cifar100/img/test/pear_s_001826.png,apple
cifar100/img/test/acer_saccharum_s_000132.png,pine_tree
cifar100/img/test/cockroach_s_002658.png,cockroach
cifar100/img/test/rabbit_s_000785.png,rabbit
cifar100/img/test/pearmain_s_000136.png,rose
cifar100/img/test/flatfish_s_001222.png,mouse
cifar100/img/test/cricetus_cricetus_s_000066.png,hamster
cifar100/img/test/sunflower_s_000106.png,sunflower
cifar100/img/test/elephant_s_002281.png,elephant
cifar100/img/test/cloud_s_000888.png,mountain
cifar100/img/test/oriental_cockroach_s_000204.png,cockroach
cifar100/img/test/red_fox_s_000056.png,hamster
cifar100/img/test/chimp_s_001395.png,rabbit
cifar100/img/test/male_child_s_001677.png,baby
cifar100/img/test/bitter_orange_tree_s_000082.png,poppy
cifar100/img/test/squirrel_s_002270.png,squirrel
cifar100/img/test/common_iguana_s_000384.png,seal
cifar100/img/test/castor_fiber_s_000341.png,dinosaur
cifar100/img/test/clavier_s_000433.png,keyboard
cifar100/img/test/sea_trout_s_000224.png,trout
cifar100/img/test/oilcan_s_000560.png,can
cifar100/img/test/syrian_hamster_s_001562.png,ray
cifar100/img/test/arterial_road_s_000003.png,skyscraper
cifar100/img/test/mus_musculus_s_001388.png,cockroach
cifar100/img/test/wolf_pup_s_000555.png,kangaroo
cifar100/img/test/pickup_truck_s_000448.png,bicycle
cifar100/img/test/elephas_maximus_s_000133.png,skunk
cifar100/img/test/honeybee_s_002042.png,lobster
cifar100/img/test/panthera_pardus_s_000042.png,leopard
cifar100/img/test/squirrel_s_002193.png,squirrel
cifar100/img/test/wtc_s_002271.png,skyscraper
cifar100/img/test/tractor_s_001551.png,bus
cifar100/img/test/river_otter_s_001094.png,seal
cifar100/img/test/cows_s_000434.png,motorcycle
cifar100/img/test/trout_s_000092.png,trout
cifar100/img/test/rose_s_000233.png,sweet_pepper
cifar100/img/test/cichlid_s_000082.png,aquarium_fish
cifar100/img/test/honeybee_s_000409.png,bee
cifar100/img/test/poppy_s_000238.png,lobster
cifar100/img/test/pinworm_s_000001.png,worm
cifar100/img/test/mushroom_s_001697.png,road
cifar100/img/test/willow_tree_s_000028.png,willow_tree
cifar100/img/test/bell_pepper_s_000277.png,flatfish
cifar100/img/test/leopard_s_001784.png,beaver
cifar100/img/test/tussock_caterpillar_s_000043.png,trout
cifar100/img/test/roughtail_stingray_s_000015.png,ray
cifar100/img/test/raccoon_s_002500.png,girl
cifar100/img/test/electric_lamp_s_000577.png,lamp
cifar100/img/test/poppy_s_001784.png,poppy
cifar100/img/test/colubrid_s_000734.png,snake
cifar100/img/test/table_s_000819.png,table
cifar100/img/test/chalice_s_000831.png,cup
cifar100/img/test/bulldozer_s_001524.png,motorcycle
cifar100/img/test/common_dolphin_s_000234.png,cloud
cifar100/img/test/raccoon_s_000107.png,dinosaur
cifar100/img/test/caterpillar_s_001095.png,forest
cifar100/img/test/kangaroo_s_002219.png,cattle
cifar100/img/test/leopard_s_001602.png,porcupine
cifar100/img/test/lady_tulip_s_000234.png,tulip
cifar100/img/test/crocodylus_niloticus_s_000042.png,crocodile
cifar100/img/test/boy_s_002243.png,bear
cifar100/img/test/telephone_set_s_001376.png,keyboard
cifar100/img/test/gecko_s_000465.png,crocodile
cifar100/img/test/salix_purpurea_s_000060.png,willow_tree
cifar100/img/test/lift_bridge_s_001051.png,bridge
cifar100/img/test/soda_can_s_000540.png,television
cifar100/img/test/stingray_s_002099.png,raccoon
cifar100/img/test/lion_s_001346.png,rose
cifar100/img/test/tractor_s_000668.png,motorcycle
cifar100/img/test/willow_tree_s_000155.png,road
cifar100/img/test/lift_bridge_s_000104.png,rocket
cifar100/img/test/lamp_s_000891.png,mushroom
cifar100/img/test/beetle_s_001424.png,cockroach
cifar100/img/test/phone_s_000725.png,mountain
cifar100/img/test/snail_s_001517.png,snail
cifar100/img/test/wtc_s_002034.png,skyscraper
cifar100/img/test/elephant_s_000127.png,cattle
cifar100/img/test/caterpillar_s_000891.png,can
cifar100/img/test/goblet_s_000443.png,cup
cifar100/img/test/cows_s_001677.png,mushroom
cifar100/img/test/caterpillar_s_000980.png,bee
cifar100/img/test/lawn_mower_s_001793.png,lawn_mower
cifar100/img/test/leopard_s_000413.png,forest
cifar100/img/test/panthera_leo_s_000506.png,otter
cifar100/img/test/indian_elephant_s_000054.png,house
cifar100/img/test/sea_turtle_s_000789.png,shrew
cifar100/img/test/camel_s_000632.png,baby
cifar100/img/test/fishbowl_s_000713.png,lion
cifar100/img/test/ordinary_bicycle_s_000437.png,bicycle
cifar100/img/test/house_s_000616.png,castle
cifar100/img/test/tractor_s_001681.png,bear
cifar100/img/test/turbot_s_000213.png,can
cifar100/img/test/stingray_s_001662.png,shark
cifar100/img/test/lift_bridge_s_000209.png,bridge
cifar100/img/test/infant_s_000719.png,pear
cifar100/img/test/cows_s_001635.png,mouse
cifar100/img/test/rainbow_trout_s_001793.png,butterfly
cifar100/img/test/wardrobe_s_001015.png,wardrobe
cifar100/img/test/beetle_s_000844.png,tank
cifar100/img/test/sea_s_001054.png,sea
cifar100/img/test/golden_hamster_s_000266.png,pear
cifar100/img/test/dessert_plate_s_000187.png,plate
cifar100/img/test/poppy_s_000649.png,rose
cifar100/img/test/bed_s_002244.png,cloud
cifar100/img/test/salt_flat_s_000051.png,plain
cifar100/img/test/lobster_s_000002.png,ray
cifar100/img/test/rainbow_trout_s_002096.png,trout
cifar100/img/test/red_fox_s_000957.png,rabbit
cifar100/img/test/baleen_whale_s_000476.png,seal
cifar100/img/test/ink_bottle_s_000073.png,bottle
cifar100/img/test/lamp_s_000222.png,apple
cifar100/img/test/parkway_s_000173.png,road
cifar100/img/test/poppy_s_000575.png,poppy
cifar100/img/test/enterobius_vermicularis_s_000186.png,worm
cifar100/img/test/raccoon_s_000830.png,trout
cifar100/img/test/cain_s_001387.png,bear
cifar100/img/test/tiger_beetle_s_001499.png,lobster
cifar100/img/test/fishbowl_s_001309.png,ray
cifar100/img/test/bowl_s_000759.png,crab
cifar100/img/test/arterial_road_s_000286.png,castle
cifar100/img/test/red_fox_s_001718.png,rabbit
cifar100/img/test/house_s_000506.png,sea
cifar100/img/test/pickup_s_001912.png,pickup_truck
cifar100/img/test/motorcycle_s_000323.png,motorcycle
cifar100/img/test/lamp_s_001176.png,lamp
cifar100/img/test/purple_osier_s_000017.png,porcupine
cifar100/img/test/butterfly_s_001430.png,forest
cifar100/img/test/boy_s_000163.png,girl
cifar100/img/test/raccoon_s_000050.png,rabbit
cifar100/img/test/opossum_s_000003.png,ray
cifar100/img/test/computer_keyboard_s_001548.png,keyboard
cifar100/img/test/forest_s_001489.png,sea
cifar100/img/test/wardrobe_s_000432.png,wardrobe
cifar100/img/test/hedgehog_s_000562.png,porcupine
cifar100/img/test/fishbowl_s_001710.png,plate
cifar100/img/test/bulldozer_s_000131.png,tiger
cifar100/img/test/tulip_s_001041.png,orchid
cifar100/img/test/train_s_000883.png,cattle
cifar100/img/test/lapin_s_002722.png,snake
cifar100/img/test/car_train_s_001749.png,elephant
cifar100/img/test/forest_s_000809.png,forest
cifar100/img/test/chalice_s_002294.png,lamp
cifar100/img/test/staurikosaurus_s_000016.png,camel
cifar100/img/test/tv_s_002572.png,couch
cifar100/img/test/telephone_set_s_001249.png,cup
cifar100/img/test/tiger_beetle_s_001275.png,beetle
cifar100/img/test/yellow_delicious_s_000174.png,apple
cifar100/img/test/wardrobe_s_000552.png,wardrobe
cifar100/img/test/boy_s_001671.png,shrew
cifar100/img/test/dungeness_crab_s_000867.png,crab
cifar100/img/test/honeybee_s_001902.png,bee
cifar100/img/test/motor_mower_s_000530.png,lawn_mower
cifar100/img/test/chimpanzee_s_002306.png,camel
cifar100/img/test/rocket_s_001393.png,rocket
cifar100/img/test/african_crocodile_s_000533.png,snake
cifar100/img/test/ankylosaurus_s_001314.png,dinosaur
cifar100/img/test/stingray_s_000453.png,ray
cifar100/img/test/army_tank_s_000048.png,tank
cifar100/img/test/rabbit_s_001851.png,rabbit
cifar100/img/test/rush_candle_s_000043.png,cup
cifar100/img/test/anjou_s_000728.png,pear
cifar100/img/test/break_seal_s_000966.png,camel
cifar100/img/test/atlantic_bottlenose_dolphin_s_000560.png,dolphin
cifar100/img/test/mediterranean_water_shrew_s_000077.png,cattle
cifar100/img/test/crocodylus_niloticus_s_000981.png,caterpillar
cifar100/img/test/bear_s_000342.png,cattle
cifar100/img/test/mount_s_002211.png,road
cifar100/img/test/quercus_robur_s_000628.png,oak_tree
cifar100/img/test/greenland_whale_s_000103.png,shark
cifar100/img/test/lamp_s_002011.png,lamp
cifar100/img/test/sea_turtle_s_001382.png,turtle
cifar100/img/test/garden_snail_s_001071.png,leopard
cifar100/img/test/trout_s_002406.png,baby
cifar100/img/test/honeybee_s_000238.png,orchid
cifar100/img/test/pear_s_000169.png,apple
cifar100/img/test/fur_seal_s_000457.png,whale
cifar100/img/test/soda_can_s_002036.png,can
cifar100/img/test/black_woman_s_000145.png,girl
cifar100/img/test/tractor_s_001357.png,leopard
cifar100/img/test/lamp_s_000407.png,lamp
cifar100/img/test/golden_willow_s_000124.png,maple_tree
cifar100/img/test/adriatic_sea_s_001455.png,sea
cifar100/img/test/bear_s_002249.png,elephant
cifar100/img/test/baby_s_000138.png,girl
cifar100/img/test/racoon_s_000303.png,wolf
cifar100/img/test/crocodile_s_000900.png,fox
cifar100/img/test/safety_bike_s_001253.png,tractor
cifar100/img/test/valencia_orange_s_000039.png,apple
cifar100/img/test/forest_s_000427.png,leopard
cifar100/img/test/otter_s_001921.png,raccoon
cifar100/img/test/tram_s_000641.png,streetcar
cifar100/img/test/tiger_s_002331.png,pine_tree
cifar100/img/test/willow_s_000581.png,pine_tree
cifar100/img/test/causeway_s_000948.png,cloud
cifar100/img/test/leopard_s_000860.png,snake
cifar100/img/test/garden_snail_s_000583.png,squirrel
cifar100/img/test/bowl_s_000870.png,bowl
cifar100/img/test/crocodile_s_002711.png,pickup_truck
cifar100/img/test/flatfish_s_000993.png,cattle
cifar100/img/test/barn_spider_s_000097.png,spider
cifar100/img/test/black_woman_s_000115.png,woman
cifar100/img/test/caterpillar_s_001753.png,lamp
cifar100/img/test/mushroom_s_001337.png,kangaroo
cifar100/img/test/baby_s_002649.png,boy
cifar100/img/test/cows_s_000178.png,cattle
cifar100/img/test/indian_elephant_s_000654.png,cattle
cifar100/img/test/stingray_s_002450.png,cup
cifar100/img/test/syrian_hamster_s_001614.png,hamster
cifar100/img/test/bowl_s_000640.png,bowl
cifar100/img/test/soda_can_s_000336.png,telephone
cifar100/img/test/built_in_bed_s_000439.png,bowl
cifar100/img/test/tram_s_000507.png,tractor
cifar100/img/test/armoured_combat_vehicle_s_000190.png,tank
cifar100/img/test/crab_s_001418.png,mouse
cifar100/img/test/army_tank_s_001558.png,pickup_truck
cifar100/img/test/rabbit_s_000056.png,squirrel
cifar100/img/test/clock_s_002433.png,seal
cifar100/img/test/lutra_canadensis_s_000346.png,beaver
cifar100/img/test/armored_combat_vehicle_s_000109.png,oak_tree
cifar100/img/test/alarm_clock_s_000143.png,lamp
cifar100/img/test/clock_s_000641.png,pear
cifar100/img/test/fishbowl_s_002467.png,clock
cifar100/img/test/caterpillar_s_000126.png,butterfly
cifar100/img/test/eve_s_000310.png,hamster
cifar100/img/test/pill_bottle_s_000048.png,cup
cifar100/img/test/dungeness_crab_s_000009.png,snail
cifar100/img/test/nile_crocodile_s_000880.png,squirrel
cifar100/img/test/tiger_beetle_s_000109.png,crab
cifar100/img/test/bed_s_000073.png,cloud
cifar100/img/test/pickup_truck_s_000685.png,pickup_truck
cifar100/img/test/tv_s_001004.png,television
cifar100/img/test/skyscraper_s_000267.png,skyscraper
cifar100/img/test/baby_s_002016.png,television
cifar100/img/test/orchid_s_001685.png,poppy
cifar100/img/test/wallaby_s_000093.png,spider
cifar100/img/test/forest_s_000404.png,forest
cifar100/img/test/castle_s_002838.png,castle
cifar100/img/test/honeybee_s_000007.png,bee
cifar100/img/test/red_delicious_s_000064.png,apple
cifar100/img/test/spider_s_002487.png,spider
cifar100/img/test/gray_wolf_s_000392.png,trout
cifar100/img/test/butterfly_s_002650.png,girl
cifar100/img/test/mourning_cloak_s_000624.png,cockroach
cifar100/img/test/shark_s_000058.png,whale
cifar100/img/test/spider_s_000002.png,bee
cifar100/img/test/cycle_s_001306.png,crocodile
cifar100/img/test/leopard_s_000851.png,bicycle
cifar100/img/test/castor_canadensis_s_000477.png,camel
cifar100/img/test/sofa_s_000111.png,couch
cifar100/img/test/boardinghouse_s_000977.png,castle
cifar100/img/test/mephitis_mephitis_s_000103.png,skunk
cifar100/img/test/common_shrew_s_000042.png,flatfish
cifar100/img/test/mower_s_001021.png,beetle
cifar100/img/test/macoun_s_000028.png,apple
cifar100/img/test/nematode_s_000586.png,ray
cifar100/img/test/spider_s_002166.png,spider
cifar100/img/test/television_s_000181.png,worm
cifar100/img/test/stingray_s_002199.png,ray
cifar100/img/test/seal_s_000135.png,beaver
cifar100/img/test/macropus_giganteus_s_000181.png,otter
cifar100/img/test/sofa_s_000776.png,cloud
cifar100/img/test/mount_s_003011.png,mountain
cifar100/img/test/bear_s_001299.png,otter
cifar100/img/test/sorex_araneus_s_000378.png,shrew
cifar100/img/test/icbm_s_001172.png,dolphin
cifar100/img/test/syrian_hamster_s_000934.png,apple
cifar100/img/test/snail_s_002119.png,squirrel
cifar100/img/test/dozer_s_000620.png,pickup_truck
cifar100/img/test/adriatic_s_001550.png,rocket
cifar100/img/test/rogue_elephant_s_000302.png,elephant
cifar100/img/test/house_mouse_s_001373.png,worm
cifar100/img/test/car_train_s_000565.png,train
cifar100/img/test/male_child_s_000675.png,girl
cifar100/img/test/baby_s_000793.png,woman
cifar100/img/test/mower_s_000221.png,lawn_mower
cifar100/img/test/wallaby_s_000097.png,elephant
cifar100/img/test/pickup_truck_s_000482.png,train
cifar100/img/test/acer_saccharum_s_000429.png,maple_tree
cifar100/img/test/sea_turtle_s_000256.png,turtle
cifar100/img/test/main_road_s_000137.png,road
cifar100/img/test/male_child_s_001422.png,man
cifar100/img/test/young_girl_s_001216.png,baby
cifar100/img/test/eagle_ray_s_000075.png,seal
cifar100/img/test/orchid_s_001138.png,bee
cifar100/img/test/navel_orange_s_000875.png,pear
cifar100/img/test/atlantic_bottlenose_dolphin_s_000503.png,shark
cifar100/img/test/golden_hamster_s_000746.png,hamster
cifar100/img/test/sweet_pepper_s_001096.png,rose
cifar100/img/test/orchid_s_000982.png,rose
cifar100/img/test/didelphis_marsupialis_s_000051.png,crocodile
cifar100/img/test/adam_s_000070.png,lobster
cifar100/img/test/american_lobster_s_000371.png,lizard
cifar100/img/test/black_woman_s_001343.png,flatfish
cifar100/img/test/poppy_s_002314.png,poppy
cifar100/img/test/adam_s_000823.png,boy
cifar100/img/test/fin_whale_s_000887.png,whale
cifar100/img/test/tiger_s_002026.png,leopard
cifar100/img/test/boarding_house_s_000988.png,leopard
cifar100/img/test/caterpillar_s_002498.png,caterpillar
cifar100/img/test/dinosaur_s_002162.png,palm_tree
cifar100/img/test/hedgehog_s_000660.png,porcupine
cifar100/img/test/velocipede_s_000863.png,snake
cifar100/img/test/forest_s_001060.png,forest
cifar100/img/test/girl_s_001786.png,girl
cifar100/img/test/honeybee_s_002146.png,bridge
cifar100/img/test/world_trade_center_s_001147.png,skyscraper
cifar100/img/test/cows_s_001965.png,trout
cifar100/img/test/nematode_worm_s_000244.png,trout
cifar100/img/test/seville_orange_s_000607.png,turtle
cifar100/img/test/dromedary_s_000278.png,lion
cifar100/img/test/bartlett_pear_s_000398.png,mushroom
cifar100/img/test/baby_s_002667.png,baby
cifar100/img/test/african_crocodile_s_000796.png,forest
cifar100/img/test/crocodile_s_000188.png,shark
cifar100/img/test/sea_turtle_s_001895.png,shark
cifar100/img/test/streetcar_s_002266.png,can
cifar100/img/test/butterfly_orchid_s_001755.png,possum
cifar100/img/test/sea_s_000998.png,sea
cifar100/img/test/crab_s_002382.png,shrew
cifar100/img/test/sofa_s_000913.png,willow_tree
cifar100/img/test/sweater_girl_s_002005.png,boy
